timestamp,temperature_c,humidity_pct,soil_moisture_pct,light_lux
2026-01-09T14:30:00Z,24.539,52.059,47.191,23057.657
2026-01-09T14:45:00Z,24.352,52.341,46.855,21842.870
2026-01-09T15:00:00Z,24.257,52.685,46.779,20373.133
2026-01-09T15:15:00Z,24.103,53.724,46.404,18996.256
2026-01-09T15:30:00Z,23.549,53.127,46.302,17662.048
2026-01-09T15:45:00Z,23.365,53.491,46.471,16015.733
2026-01-09T16:00:00Z,23.571,54.308,46.140,14640.873
2026-01-09T16:15:00Z,23.260,55.099,46.295,12891.811
2026-01-09T16:30:00Z,23.130,55.290,46.025,11104.322
2026-01-09T16:45:00Z,22.525,54.761,46.113,9362.811
2026-01-09T17:00:00Z,22.379,56.457,46.099,7643.736
2026-01-09T17:15:00Z,22.393,56.138,45.844,5706.686
2026-01-09T17:30:00Z,22.139,56.705,45.955,3980.229
2026-01-09T17:45:00Z,22.036,57.671,45.436,1878.433
2026-01-09T18:00:00Z,21.527,58.140,45.435,273.198
2026-01-09T18:15:00Z,21.558,57.821,45.349,0.000
2026-01-09T18:30:00Z,20.786,57.823,45.456,0.000
2026-01-09T18:45:00Z,20.716,58.088,45.234,0.000
2026-01-09T19:00:00Z,20.617,58.809,44.867,0.000
2026-01-09T19:15:00Z,20.584,59.255,45.209,0.000
2026-01-09T19:30:00Z,19.781,59.323,44.851,0.000
2026-01-09T19:45:00Z,19.896,60.317,44.958,0.000
2026-01-09T20:00:00Z,19.524,61.323,44.583,0.000
2026-01-09T20:15:00Z,19.681,61.271,44.688,0.000
2026-01-09T20:30:00Z,19.353,61.671,44.599,0.000
2026-01-09T20:45:00Z,18.828,61.645,44.368,0.000
2026-01-09T21:00:00Z,18.549,61.747,44.247,0.000
2026-01-09T21:15:00Z,18.372,62.493,44.357,0.000
2026-01-09T21:30:00Z,18.774,62.469,44.163,0.000
2026-01-09T21:45:00Z,18.101,63.484,44.104,0.000
2026-01-09T22:00:00Z,18.045,63.031,43.812,0.000
2026-01-09T22:15:00Z,18.097,63.483,43.909,0.000
2026-01-09T22:30:00Z,17.808,63.687,43.496,0.000
2026-01-09T22:45:00Z,17.914,63.763,43.332,0.000
2026-01-09T23:00:00Z,17.944,63.788,43.207,0.000
2026-01-09T23:15:00Z,17.997,64.423,43.301,0.000
2026-01-09T23:30:00Z,17.548,63.668,43.415,0.000
2026-01-09T23:45:00Z,17.745,63.837,43.204,0.000
2026-01-10T00:00:00Z,17.550,64.619,52.783,0.000
2026-01-10T00:15:00Z,17.620,63.844,52.757,0.000
2026-01-10T00:30:00Z,17.417,63.366,52.684,0.000
2026-01-10T00:45:00Z,17.457,63.420,52.538,0.000
2026-01-10T01:00:00Z,17.639,64.392,52.501,0.000
2026-01-10T01:15:00Z,17.638,64.024,52.230,0.000
2026-01-10T01:30:00Z,17.908,63.023,52.311,0.000
2026-01-10T01:45:00Z,17.925,63.860,52.464,0.000
2026-01-10T02:00:00Z,18.331,63.756,52.250,0.000
2026-01-10T02:15:00Z,18.299,62.409,52.011,0.000
2026-01-10T02:30:00Z,18.603,63.115,52.133,0.000
2026-01-10T02:45:00Z,18.358,62.414,51.789,0.000
2026-01-10T03:00:00Z,19.043,62.634,51.501,0.000
2026-01-10T03:15:00Z,18.749,61.232,51.463,0.000
2026-01-10T03:30:00Z,19.244,61.655,51.701,0.000
2026-01-10T03:45:00Z,19.414,60.816,51.687,0.000
2026-01-10T04:00:00Z,19.452,60.104,51.519,0.000
2026-01-10T04:15:00Z,19.753,60.055,51.092,0.000
2026-01-10T04:30:00Z,20.208,60.213,51.331,0.000
2026-01-10T04:45:00Z,20.365,59.822,51.080,0.000
2026-01-10T05:00:00Z,20.865,59.816,51.138,0.000
2026-01-10T05:15:00Z,20.516,58.387,50.625,0.000
2026-01-10T05:30:00Z,20.923,58.628,50.838,0.000
2026-01-10T05:45:00Z,21.228,57.885,50.688,0.000
2026-01-10T06:00:00Z,21.789,56.828,50.552,0.000
2026-01-10T06:15:00Z,21.463,56.760,50.243,1911.495
2026-01-10T06:30:00Z,21.711,56.594,50.352,3789.847
2026-01-10T06:45:00Z,22.152,56.656,50.184,5601.936
2026-01-10T07:00:00Z,22.789,56.392,49.994,7558.402
2026-01-10T07:15:00Z,22.783,55.643,49.961,9430.622
2026-01-10T07:30:00Z,22.722,54.913,49.691,11009.804
2026-01-10T07:45:00Z,23.199,54.832,49.695,12950.037
2026-01-10T08:00:00Z,23.573,53.758,49.579,14588.377
2026-01-10T08:15:00Z,23.289,53.324,49.506,15992.762
2026-01-10T08:30:00Z,23.522,53.626,49.574,17616.567
2026-01-10T08:45:00Z,24.286,53.274,49.546,19122.234
2026-01-10T09:00:00Z,23.965,52.408,49.225,9600.000
2026-01-10T09:15:00Z,24.191,52.543,49.249,9600.000
2026-01-10T09:30:00Z,24.765,52.865,49.095,9600.000
2026-01-10T09:45:00Z,24.311,51.989,49.046,9600.000
2026-01-10T10:00:00Z,24.817,52.450,48.887,9600.000
2026-01-10T10:15:00Z,24.789,52.150,48.595,9600.000
2026-01-10T10:30:00Z,25.193,51.494,48.695,9600.000
2026-01-10T10:45:00Z,24.778,51.740,48.353,9600.000
2026-01-10T11:00:00Z,25.267,51.802,48.174,27855.470
2026-01-10T11:15:00Z,25.251,51.250,48.338,28252.215
2026-01-10T11:30:00Z,25.528,50.932,48.456,28697.025
2026-01-10T11:45:00Z,25.264,50.995,47.941,28888.138
2026-01-10T12:00:00Z,25.128,50.387,47.808,28741.284
2026-01-10T12:15:00Z,25.077,51.276,47.845,28802.673
2026-01-10T12:30:00Z,25.040,50.699,47.885,28544.845
2026-01-10T12:45:00Z,25.120,50.760,47.559,28335.299
2026-01-10T13:00:00Z,25.065,50.598,47.466,27930.506
2026-01-10T13:15:00Z,24.949,51.986,47.696,27211.191
2026-01-10T13:30:00Z,25.311,52.097,47.200,26792.199
2026-01-10T13:45:00Z,25.147,52.106,47.025,25987.519
2026-01-10T14:00:00Z,24.943,51.940,47.381,24990.436
2026-01-10T14:15:00Z,24.797,52.770,46.849,24122.504
2026-01-10T14:30:00Z,24.505,51.835,47.123,22872.156
2026-01-10T14:45:00Z,24.219,53.255,46.681,21695.262
2026-01-10T15:00:00Z,24.234,52.999,46.789,20417.381
2026-01-10T15:15:00Z,24.277,52.568,46.743,19030.216
2026-01-10T15:30:00Z,23.800,53.583,46.745,17534.330
2026-01-10T15:45:00Z,23.454,54.199,46.264,16187.194
2026-01-10T16:00:00Z,23.156,54.503,46.142,14549.317
2026-01-10T16:15:00Z,23.301,54.200,46.193,12951.901
2026-01-10T16:30:00Z,23.095,55.429,46.337,11038.372
2026-01-10T16:45:00Z,22.849,55.805,46.066,9233.926
2026-01-10T17:00:00Z,22.281,55.840,45.822,7448.198
2026-01-10T17:15:00Z,22.172,55.724,45.758,5735.209
2026-01-10T17:30:00Z,22.149,56.645,45.896,3771.899
2026-01-10T17:45:00Z,22.010,56.977,45.485,2176.433
2026-01-10T18:00:00Z,21.499,58.091,45.541,95.973
2026-01-10T18:15:00Z,21.202,58.379,45.331,0.000
2026-01-10T18:30:00Z,20.740,58.044,45.443,0.000
2026-01-10T18:45:00Z,20.860,58.295,45.095,0.000
2026-01-10T19:00:00Z,20.577,59.747,45.183,0.000
2026-01-10T19:15:00Z,19.937,59.513,44.900,0.000
2026-01-10T19:30:00Z,20.053,60.222,44.675,0.000
2026-01-10T19:45:00Z,20.011,59.996,44.646,0.000
2026-01-10T20:00:00Z,19.460,61.286,44.593,0.000
2026-01-10T20:15:00Z,19.322,60.638,44.732,0.000
2026-01-10T20:30:00Z,19.419,61.186,44.402,0.000
2026-01-10T20:45:00Z,18.675,61.771,44.524,0.000
2026-01-10T21:00:00Z,19.080,62.516,44.245,0.000
2026-01-10T21:15:00Z,18.904,62.037,44.092,0.000
2026-01-10T21:30:00Z,18.440,62.124,44.225,0.000
2026-01-10T21:45:00Z,18.363,62.589,43.751,0.000
2026-01-10T22:00:00Z,18.362,62.752,43.625,0.000
2026-01-10T22:15:00Z,17.944,63.350,43.834,0.000
2026-01-10T22:30:00Z,17.648,63.410,43.564,0.000
2026-01-10T22:45:00Z,18.221,63.125,43.747,0.000
2026-01-10T23:00:00Z,17.802,63.320,43.323,0.000
2026-01-10T23:15:00Z,17.463,63.935,43.292,0.000
2026-01-10T23:30:00Z,18.067,63.952,43.434,0.000
2026-01-10T23:45:00Z,17.566,63.649,42.918,0.000
2026-01-11T00:00:00Z,17.556,63.575,52.965,0.000
2026-01-11T00:15:00Z,17.755,63.582,52.922,0.000
2026-01-11T00:30:00Z,17.738,64.226,52.775,0.000
2026-01-11T00:45:00Z,17.581,63.531,52.879,0.000
2026-01-11T01:00:00Z,17.825,63.577,52.567,0.000
2026-01-11T01:15:00Z,18.043,63.651,52.256,0.000
2026-01-11T01:30:00Z,18.052,64.038,52.339,0.000
2026-01-11T01:45:00Z,18.282,63.569,52.187,0.000
2026-01-11T02:00:00Z,18.470,63.535,52.187,0.000
2026-01-11T02:15:00Z,18.212,62.601,52.079,0.000
2026-01-11T02:30:00Z,18.218,62.279,51.849,0.000
2026-01-11T02:45:00Z,18.518,61.766,51.746,0.000
2026-01-11T03:00:00Z,18.480,61.459,51.995,0.000
2026-01-11T03:15:00Z,19.078,62.294,51.883,0.000
2026-01-11T03:30:00Z,19.028,60.884,51.596,0.000
2026-01-11T03:45:00Z,19.177,61.427,51.621,0.000
2026-01-11T04:00:00Z,19.453,61.160,51.518,0.000
2026-01-11T04:15:00Z,19.818,60.451,51.082,0.000
2026-01-11T04:30:00Z,20.092,60.527,50.912,0.000
2026-01-11T04:45:00Z,20.532,59.446,50.817,0.000
2026-01-11T05:00:00Z,20.674,59.679,50.972,0.000
2026-01-11T05:15:00Z,20.593,58.560,50.803,0.000
2026-01-11T05:30:00Z,20.891,58.586,50.809,0.000
2026-01-11T05:45:00Z,21.004,57.926,50.800,0.000
2026-01-11T06:00:00Z,21.560,57.397,50.656,0.000
2026-01-11T06:15:00Z,21.981,57.488,50.634,2023.071
2026-01-11T06:30:00Z,21.691,57.221,50.081,3952.118
2026-01-11T06:45:00Z,22.143,55.772,50.355,5601.839
2026-01-11T07:00:00Z,22.212,56.437,50.057,7451.314
2026-01-11T07:15:00Z,22.665,55.741,50.185,9229.535
2026-01-11T07:30:00Z,22.818,55.352,49.718,11172.473
2026-01-11T07:45:00Z,23.242,54.777,49.930,12806.439
2026-01-11T08:00:00Z,23.357,54.118,49.663,14531.071
2026-01-11T08:15:00Z,23.923,53.931,49.477,16070.553
2026-01-11T08:30:00Z,23.963,53.016,49.693,17648.772
2026-01-11T08:45:00Z,23.830,53.545,49.227,19200.706
2026-01-11T09:00:00Z,24.116,52.608,49.345,20354.907
2026-01-11T09:15:00Z,24.470,53.309,49.077,21731.508
2026-01-11T09:30:00Z,24.797,52.707,49.034,22794.980
2026-01-11T09:45:00Z,24.981,51.742,48.853,24102.399
2026-01-11T10:00:00Z,24.659,51.414,48.841,25067.276
2026-01-11T10:15:00Z,24.948,52.188,48.895,25767.993
2026-01-11T10:30:00Z,25.168,51.941,48.549,26813.411
2026-01-11T10:45:00Z,25.029,50.944,48.644,27379.258
2026-01-11T11:00:00Z,25.220,51.088,48.349,27978.182
2026-01-11T11:15:00Z,25.379,51.687,48.287,28260.353
2026-01-11T11:30:00Z,25.222,51.026,48.209,28467.794
2026-01-11T11:45:00Z,25.038,50.956,48.104,28811.782
2026-01-11T12:00:00Z,25.038,50.303,47.854,28704.443
2026-01-11T12:15:00Z,25.097,50.352,47.793,28644.289
2026-01-11T12:30:00Z,25.567,51.145,47.801,28752.275
2026-01-11T12:45:00Z,25.495,51.272,47.524,28151.962
2026-01-11T13:00:00Z,25.145,51.558,47.585,27844.810
2026-01-11T13:15:00Z,25.112,51.944,47.486,27429.554
2026-01-11T13:30:00Z,24.782,51.662,47.491,26649.461
2026-01-11T13:45:00Z,24.672,51.135,47.514,25879.669
2026-01-11T14:00:00Z,24.836,52.273,47.255,25007.030
2026-01-11T14:15:00Z,24.865,52.021,47.041,24033.389
2026-01-11T14:30:00Z,24.378,52.333,46.784,22847.757
2026-01-11T14:45:00Z,24.524,52.459,46.635,21775.939
2026-01-11T15:00:00Z,24.153,52.676,46.590,20587.730
2026-01-11T15:15:00Z,24.048,53.194,46.757,19164.097
2026-01-11T15:30:00Z,23.801,54.209,46.778,17697.100
2026-01-11T15:45:00Z,23.748,53.641,46.643,16121.561
2026-01-11T16:00:00Z,23.390,53.759,46.294,14354.610
2026-01-11T16:15:00Z,23.525,54.975,46.319,12894.829
2026-01-11T16:30:00Z,22.845,55.330,45.975,11154.082
2026-01-11T16:45:00Z,22.461,54.748,46.120,9295.689
2026-01-11T17:00:00Z,22.423,56.078,46.022,7570.999
2026-01-11T17:15:00Z,22.447,56.462,45.766,5871.433
2026-01-11T17:30:00Z,21.991,57.135,45.858,3748.315
2026-01-11T17:45:00Z,21.820,57.338,45.492,1993.836
2026-01-11T18:00:00Z,21.830,56.834,45.670,233.604
2026-01-11T18:15:00Z,21.369,58.000,45.375,0.000
2026-01-11T18:30:00Z,21.186,58.286,45.343,0.000
2026-01-11T18:45:00Z,20.868,58.897,45.047,0.000
2026-01-11T19:00:00Z,20.706,58.519,45.316,0.000
2026-01-11T19:15:00Z,20.472,59.301,44.879,0.000
2026-01-11T19:30:00Z,19.828,59.435,44.747,0.000
2026-01-11T19:45:00Z,19.742,60.112,44.570,0.000
2026-01-11T20:00:00Z,19.488,61.264,44.883,0.000
2026-01-11T20:15:00Z,19.697,61.186,44.759,0.000
2026-01-11T20:30:00Z,19.365,60.923,44.384,0.000
2026-01-11T20:45:00Z,18.815,61.667,44.155,0.000
2026-01-11T21:00:00Z,18.812,61.403,44.447,0.000
2026-01-11T21:15:00Z,18.573,63.000,43.900,0.000
2026-01-11T21:30:00Z,18.164,62.522,44.275,0.000
2026-01-11T21:45:00Z,18.592,62.535,44.146,0.000
2026-01-11T22:00:00Z,18.394,63.296,43.661,0.000
2026-01-11T22:15:00Z,18.191,63.165,43.631,0.000
2026-01-11T22:30:00Z,17.909,63.850,43.403,0.000
2026-01-11T22:45:00Z,17.942,63.957,43.748,0.000
2026-01-11T23:00:00Z,17.605,64.047,43.606,0.000
2026-01-11T23:15:00Z,17.784,64.230,43.531,0.000
2026-01-11T23:30:00Z,17.697,63.295,43.157,0.000
2026-01-11T23:45:00Z,17.798,64.062,43.319,0.000
